,t,x,y,z
,0,0,0,0
,,,,
8620,86.2,-2.95349566278,5.43019944579,30.8829120224
8621,86.21,-2.15568227701,5.46089016648,29.9119901612
8622,86.22,-1.43087020185,5.4475645486,29.0087148502
8623,86.23,-0.776301154913,5.40772218087,28.1684548065
8624,86.24,-0.187814034222,5.35521608345,27.3857976136
8625,86.25,0.339674569351,5.30078343705,26.6552359473
8626,86.26,0.811786091973,5.25258522058,25.9715908514
8627,86.27,1.23438363905,5.21670570878,25.3302441491
8628,86.28,1.61335136301,5.19758958116,24.7272409124
8629,86.29,1.95443643244,5.19841066953,24.1593092827
8630,86.3,2.26314113078,5.22137521504,23.6238320969
8631,86.31,2.54465408183,5.26796658335,23.118794101
8632,86.32,2.80381130775,5.33913966806,22.6427203157
8633,86.33,3.04507949284,5.43547300867,22.1946151341
8634,86.34,3.27255531579,5.55728576355,21.773907571
8635,86.35,3.48997597702,5.70472556219,21.3804053034
8636,86.36,3.70073708442,5.877832146,21.0142583716
8637,86.37,3.90791489322,6.0765806921,20.6759323265
8638,86.38,4.11429055231,6.30090783273,20.3661899871
8639,86.39,4.32237451925,6.55072263055,20.0860806345
8640,86.4,4.5344296964,6.82590413302,19.8369352864
8641,86.41,4.75249213247,7.126286591,19.6203665867
8642,86.42,4.97838834763,7.45163297584,19.4382717433
8643,86.43,5.21374848956,7.80159706021,19.2928368093
8644,86.44,5.46001462917,8.1756740438,19.1865403949
8645,86.45,5.71844356821,8.57313951875,19.1221546093
8646,86.46,5.9901035716,8.99297650257,19.1027406353
8647,86.47,6.2758644669,9.43379035397,19.1316358432
8648,86.48,6.57638058913,9.89371167419,19.2124287572
8649,86.49,6.89206610851,10.3702878432,19.3489175189
8650,86.5,7.22306238434,10.8603647157,19.5450467986
8651,86.51,7.56919716745,11.3599612826,19.8048174656
8652,86.52,7.92993575756,11.8641418671,20.1321628628
8653,86.53,8.30432464646,12.3668927244,20.5307854237
8654,86.54,8.69092878118,12.861012768,21.0039478595
8655,86.55,9.08776439857,13.3380314855,21.5542145439
8656,86.56,9.49223044023,13.7881707491,22.1831414027
8657,86.57,9.90104285987,14.2003707767,22.8909169542
8658,86.58,10.3101776528,14.5624033592,23.6759634877
8659,86.59,10.7148300815,14.8610967143,24.5345158728
8660,86.6,11.10939918,15.08269479,25.4602059835
8661,86.61,11.4875079235,15.2133681476,26.4436924909
8662,86.62,11.842070097,15.2398824002,27.4723873346
8663,86.63,12.1654144103,15.1504126814,28.5303391738
8664,86.64,12.4494743083,14.9354689066,29.5983373484
8665,86.65,12.6860477693,14.5888684135,30.6542937195
8666,86.66,12.8671249388,14.1086638067,31.6739409789
8667,86.67,12.9852728813,13.4979105636,32.6318530228
8668,86.68,13.0340567648,12.7651487558,33.5027472607
8669,86.69,13.0084668064,11.9244834395,34.2629759659
8670,86.7,12.9053122392,10.9951834823,34.8920639555
8671,86.71,12.7235396114,10.0007779171,35.3741157513
8672,86.72,12.4644348017,8.96770422878,35.6989091113
8673,86.73,12.1316771785,7.92363944843,35.862520665
8674,86.74,11.731229788,6.89570427977,35.8673919008
8675,86.75,11.2710690919,5.90875664326,35.7218285031
8676,86.76,10.7607780335,4.98397580688,35.4390140729
8677,86.77,10.2110430916,4.13788484817,35.0356898302
8678,86.78,9.63310617024,3.38188132855,34.5306892419
8679,86.79,9.03822398624,2.72226339775,33.9435148703
8680,86.8,8.43718138674,2.16066992782,33.2931093556
8681,86.81,7.83989286503,1.69481106926,32.5969165759
8682,86.82,7.25511151864,1.31935318664,31.870268543
8683,86.83,6.69024991637,1.02683483518,31.126081852
8684,86.84,6.15130517871,0.808519025102,30.3748122695
8685,86.85,5.64287229137,0.655121435709,29.624599051
8686,86.86,5.16822545056,0.557386479435,28.8815290455
8687,86.87,4.72944648697,0.506508446415,28.1499595424
8688,86.88,4.32758114569,0.494411791033,27.43285292
8689,86.89,3.96280716698,0.513913588395,26.7320912648
8690,86.9,3.63460183181,0.55879407841,26.0487525813
8691,86.91,3.34190027647,0.623800095817,25.3833407114
8692,86.92,3.08323906803,0.704602874878,24.7359683989
8693,86.93,2.8568821013,0.797727564237,24.1064974167
8694,86.94,2.66092780767,0.90046764996,23.4946419547
8695,86.95,2.49339801791,1.01079382428,22.9000421978
8696,86.96,2.35230969633,1.1272638367,22.3223147889
8697,86.97,2.23573126971,1.24893753661,21.7610861069
8698,86.98,2.14182551109,1.37529958847,21.2160133043
8699,86.99,2.06888098798,1.50619110573,20.6867970466
8700,87.0,2.01533401206,1.64175059774,20.1731889724
8701,87.01,1.97978288039,1.78236405973,19.6749961203
8702,87.02,1.96099601187,1.92862367887,19.1920839434
8703,87.03,1.95791537973,2.08129442009,18.7243790544
8704,87.04,1.96965643766,2.24128764559,18.2718725007
8705,87.05,1.99550554249,2.40964087961,17.8346241247
8706,87.06,2.0349156965,2.58750282828,17.4127684086
8707,87.07,2.08750126943,2.77612278615,17.0065221115
8708,87.08,2.15303221452,2.97684359102,16.6161939609
8709,87.09,2.23142816463,3.19109731789,16.2421966517
8710,87.1,2.32275268043,3.42040292083,15.88506142
8711,87.11,2.42720782143,3.66636503203,15.5454554877
8712,87.12,2.54512911949,3.93067310371,15.2242027155
8713,87.13,2.67698094888,4.21510002269,14.9223078384
8714,87.14,2.82335220525,4.52149923468,14.6409847011
8715,87.15,2.98495212193,4.85179927638,14.3816889343
8716,87.16,3.16260596427,5.20799442157,14.1461555188
8717,87.17,3.35725024334,5.59212989355,13.9364416601
8718,87.18,3.56992697805,6.00627977202,13.7549753158
8719,87.19,3.80177640081,6.45251531991,13.6046095638
8720,87.2,4.0540273432,6.93286096906,13.4886827412
8721,87.21,4.32798434812,7.4492346328,13.4110838646
8722,87.22,4.62501032833,8.00336836602,13.3763222192
8723,87.23,4.94650332509,8.59670469476,13.389599095
8724,87.24,5.29386561294,9.23026323593,13.4568783587
8725,87.25,5.66846305173,9.90447161236,13.5849507784
8726,87.26,6.07157221638,10.618954284,13.7814846395
8727,87.27,6.5043124624,11.3722729891,14.0550520821
8728,87.28,6.96755975602,12.1616133541,14.415116663
8729,87.29,7.46183888155,12.9824143655,14.8719628729
8730,87.3,7.98719064604,13.8279414378,15.4365428476
8731,87.31,8.54301109326,14.6888105685,16.1202096763
8732,87.32,9.12786073583,15.5524814829,16.9343013337
8733,87.33,9.73924370767,16.4027526692,17.8895357468
8734,87.34,10.3733598792,17.2193114588,18.9951780959
8735,87.35,11.0248377464,17.9774177287,20.2579493739
8736,87.36,11.686462639,18.6478288142,21.6806646746
8737,87.37,12.3489236476,19.1971017458,23.2606253881
8738,87.38,13.0006133959,19.5884293043,24.9878455198
8739,87.39,13.6275264273,19.7831666297,26.8432699862
8740,87.4,14.213312538,19.7431693066,28.7972370223
8741,87.41,14.7395475328,19.4339749618,30.8085325908
8742,87.42,15.186280983,18.8287066705,32.8244532869
8743,87.43,15.5329033175,17.9123616077,34.7822942594
8744,87.44,15.759338517,16.685903564,36.6125641572
8745,87.45,15.8475127633,15.1693693975,38.243968402
8746,87.46,15.7829789453,13.4031222505,39.6098048994
8747,87.47,15.5565058326,11.4465335999,40.6549580836
8748,87.48,15.1653906,9.37379728516,41.342301226
8749,87.49,14.6142481011,7.26721532379,41.6571955794
8750,87.5,13.9150860945,5.20897232985,41.6090309574
8751,87.51,13.0865905433,3.27288700771,41.2293743702
8752,87.52,12.1526939806,1.51768939696,40.5671032385
8753,87.53,11.1406403569,-0.0170298568404,39.6816129803
8754,87.54,10.0788485652,-1.31177071097,38.6355489127
8755,87.55,8.99488875835,-2.36530858057,37.488419269
8756,87.56,7.91382397908,-3.19098606973,36.2919944474
8757,87.57,6.85706249281,-3.81217373657,35.0878061161
8758,87.58,5.84175130013,-4.25783155861,33.9065482603
8759,87.59,4.88064974634,-4.55878928566,32.7688780671
8760,87.6,3.98236912946,-4.74501936608,31.687031515
8761,87.61,3.15184902175,-4.84390430038,30.6667441186
8762,87.62,2.39095314623,-4.87933923904,29.7091168406
8763,87.63,1.69909394712,-4.87144960949,28.8122227502
8764,87.64,1.07382459591,-4.83670982037,27.9723740591
8765,87.65,0.511363364524,-4.78828898125,27.1850506095
8766,87.66,0.00703519816873,-4.73649855628,26.4455344128
8767,87.67,-0.444371332739,-4.68926118709,25.7493111764
8768,87.68,-0.848325663503,-4.65255413969,25.0922997002
8769,87.69,-1.21034555587,-4.63080447787,24.4709618459
8770,87.7,-1.53584497803,-4.62722793204,23.8823348433
8771,87.71,-1.83002870839,-4.64411190427,23.3240169547
8772,87.72,-2.09782390052,-4.68304728988,22.7941283347
8773,87.73,-2.34384022131,-4.7451154591,22.2912616877
8774,87.74,-2.57235157613,-4.83103696606,21.8144319554
8775,87.75,-2.78729372455,-4.94128805592,21.3630304634
8776,87.76,-2.99227321011,-5.0761902458,20.9367863778
8777,87.77,-3.19058396502,-5.23597738684,20.5357366523
8778,87.78,-3.38522871652,-5.42084378166,20.1602046121
8779,87.79,-3.57894293516,-5.63097617568,19.8107867288
8780,87.8,-3.77421954841,-5.86657176935,19.4883468143
8781,87.81,-3.97333301663,-6.12784380447,19.1940167087
8782,87.82,-4.17836164948,-6.41501575006,18.9292024546
8783,87.83,-4.39120724533,-6.7283046395,18.6955948921
8784,87.84,-4.6136112761,-7.06789368512,18.4951835243
8785,87.85,-4.84716692585,-7.43389391652,18.330272359
8786,87.86,-5.0933263331,-7.8262942593,18.2034962052
8787,87.87,-5.35340239338,-8.24489920526,18.1178355645
8788,87.88,-5.62856445874,-8.68925304696,18.0766277932
8789,87.89,-5.91982723651,-9.1585495937,18.0835715985
8790,87.9,-6.22803215283,-9.65152640625,18.1427211696
8791,87.91,-6.55382042472,-10.1663429526,18.2584653248
8792,87.92,-6.89759709978,-10.7004427892,18.4354860105
8793,87.93,-7.2594854027,-11.2504010208,18.6786893574
8794,87.94,-7.63927091021,-11.8117600216,18.9931014009
8795,87.95,-8.03633540527,-12.3788588366,19.3837196517
8796,87.96,-8.4495807913,-12.9446649522,19.8553112407
8797,87.97,-8.87734423776,-13.5006212887,20.4121486984
8798,87.98,-9.31730684012,-14.0365262771,21.0576760717
8799,87.99,-9.76639955979,-14.5404704954,21.7941016161
8800,88.0,-10.2207120852,-14.9988590213,22.6219193902
8801,88.01,-10.675412493,-15.3965534489,23.5393713397
